data_source,source_row_id,customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
actual,274,15725166,707.0,France,Male,30.0,8.0,0.0,2.0,1.0,0.0,33159.37,0
actual,275,15800116,712.0,Germany,Male,28.0,4.0,145605.44,1.0,0.0,1.0,93883.53,0
actual,276,15758685,706.0,Spain,Female,37.0,7.0,0.0,2.0,1.0,1.0,110899.3,0
actual,277,15694456,756.0,France,Male,62.0,3.0,0.0,1.0,1.0,1.0,11199.04,1
actual,278,15767339,777.0,France,Female,53.0,10.0,0.0,2.0,1.0,0.0,189992.97,0
actual,279,15683562,646.0,France,Male,35.0,6.0,84026.86,1.0,0.0,1.0,164255.69,0
actual,280,15782210,714.0,France,Male,46.0,1.0,0.0,1.0,1.0,0.0,152167.79,1
actual,281,15668893,782.0,France,Male,39.0,8.0,0.0,2.0,1.0,1.0,33949.67,0
actual,282,15669169,775.0,Spain,Male,29.0,10.0,0.0,2.0,1.0,1.0,68143.93,0
actual,283,15643024,479.0,Germany,Male,35.0,4.0,138718.92,1.0,1.0,1.0,47251.79,1
actual,284,15699389,807.0,France,Male,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,0
actual,285,15708608,799.0,France,Female,22.0,8.0,174185.98,2.0,0.0,1.0,192633.85,0
actual,286,15626144,675.0,France,Male,40.0,7.0,113208.86,2.0,1.0,0.0,34577.36,0
actual,287,15573112,602.0,Spain,Male,29.0,5.0,103907.28,1.0,1.0,0.0,161229.84,0
actual,288,15790678,475.0,France,Female,32.0,8.0,119023.28,1.0,1.0,0.0,100816.29,0
actual,289,15727556,744.0,Spain,Female,26.0,5.0,166297.89,1.0,1.0,1.0,181694.44,0
actual,290,15697307,588.0,Spain,Male,34.0,10.0,0.0,2.0,1.0,0.0,79078.91,0
actual,291,15652266,703.0,Germany,Male,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,0
actual,292,15607098,747.0,Spain,Female,41.0,5.0,94521.17,2.0,1.0,0.0,194926.86,0
actual,293,15655774,583.0,France,Male,27.0,7.0,0.0,2.0,1.0,0.0,51285.49,0
actual,294,15590241,750.0,Spain,Female,34.0,9.0,112822.26,1.0,0.0,0.0,150401.53,1
actual,295,15785819,681.0,France,Male,38.0,3.0,0.0,2.0,1.0,1.0,112491.96,0
actual,296,15723654,773.0,France,Male,25.0,2.0,135903.33,1.0,1.0,0.0,73656.38,0
actual,297,15774510,714.0,France,Female,31.0,4.0,125169.26,1.0,1.0,1.0,106636.89,0
actual,298,15684173,687.0,Spain,Female,44.0,7.0,0.0,3.0,1.0,0.0,155853.52,1
actual,299,15650068,511.0,France,Male,58.0,0.0,149117.31,1.0,1.0,1.0,162599.51,0
actual,300,15811490,627.0,France,Male,33.0,5.0,0.0,2.0,1.0,1.0,103737.82,0
actual,301,15803976,694.0,France,Female,31.0,10.0,0.0,2.0,1.0,0.0,160990.27,0
actual,302,15682541,616.0,Spain,Female,36.0,6.0,132311.71,1.0,0.0,0.0,15462.84,0
actual,303,15695699,687.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,10334.05,0
actual,304,15624188,712.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,0
actual,305,15812191,553.0,France,Male,33.0,4.0,118082.89,1.0,0.0,0.0,94440.45,0
actual,306,15636673,667.0,France,Male,31.0,1.0,119266.69,1.0,1.0,1.0,28257.63,0
actual,307,15594898,731.0,France,Male,43.0,2.0,0.0,1.0,1.0,1.0,170034.95,1
actual,308,15660211,629.0,Germany,Male,35.0,7.0,156847.29,2.0,1.0,0.0,31824.29,0
actual,309,15773972,614.0,France,Male,50.0,4.0,137104.47,1.0,1.0,0.0,127166.49,1
actual,310,15746726,438.0,Germany,Male,31.0,8.0,78398.69,1.0,1.0,0.0,44937.01,0
actual,311,15712287,652.0,France,Female,80.0,4.0,0.0,2.0,1.0,1.0,188603.07,0
actual,312,15702919,729.0,Germany,Male,30.0,6.0,63669.42,1.0,1.0,0.0,145111.37,0
actual,313,15674398,642.0,France,Male,38.0,3.0,0.0,2.0,0.0,0.0,171463.83,0
actual,314,15797960,806.0,Germany,Female,59.0,0.0,135296.33,1.0,1.0,0.0,182822.5,0
actual,315,15631868,744.0,Spain,Male,36.0,2.0,153804.44,1.0,1.0,1.0,87213.33,0
actual,316,15581539,474.0,Spain,Male,37.0,3.0,0.0,2.0,0.0,0.0,57175.32,0
actual,317,15662736,559.0,France,Male,49.0,2.0,147069.78,1.0,1.0,0.0,120540.83,1
actual,318,15666252,706.0,Spain,Male,42.0,9.0,0.0,2.0,1.0,1.0,28714.34,0
actual,319,15677512,628.0,Spain,Female,22.0,3.0,0.0,1.0,1.0,0.0,85426.28,0
actual,320,15626114,429.0,France,Male,24.0,4.0,95741.75,1.0,1.0,0.0,46170.75,0
actual,321,15810834,525.0,Spain,Female,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,0
actual,322,15678910,680.0,France,Female,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,0
actual,323,15694408,749.0,France,Male,40.0,1.0,139290.41,1.0,1.0,0.0,182855.42,1
actual,324,15585215,763.0,France,Female,31.0,4.0,0.0,2.0,0.0,0.0,50404.72,0
actual,325,15682757,734.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,107640.25,0
actual,326,15736601,716.0,France,Male,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,0
actual,327,15601848,594.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,103480.69,0
actual,328,15736008,644.0,France,Female,46.0,9.0,95441.27,1.0,1.0,0.0,108761.05,1
actual,329,15669064,671.0,Germany,Male,35.0,1.0,144848.74,1.0,1.0,1.0,179012.3,0
actual,330,15624528,664.0,Germany,Male,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,0
actual,331,15598493,656.0,France,Male,50.0,7.0,0.0,2.0,0.0,1.0,72143.44,0
actual,332,15601274,667.0,Spain,Female,40.0,1.0,146502.07,1.0,1.0,0.0,19162.89,0
actual,333,15702669,663.0,Germany,Male,44.0,2.0,117028.6,2.0,0.0,1.0,144680.18,0
actual,334,15728669,584.0,Germany,Female,30.0,8.0,112013.81,1.0,1.0,0.0,177772.03,1
actual,335,15742668,626.0,Spain,Female,37.0,6.0,108269.37,1.0,1.0,0.0,5597.94,0
actual,336,15697441,485.0,France,Male,29.0,7.0,182123.79,1.0,1.0,0.0,116828.51,1
actual,337,15740476,659.0,Germany,Female,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51,0
actual,338,15648064,649.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,2010.98,0
actual,339,15636624,805.0,Spain,Female,39.0,5.0,165272.13,1.0,1.0,0.0,14109.85,1
actual,340,15807923,716.0,Germany,Female,39.0,10.0,115301.31,1.0,1.0,0.0,43527.4,1
actual,341,15745844,642.0,Germany,Female,40.0,6.0,129502.49,2.0,0.0,1.0,86099.23,1
actual,342,15786170,659.0,France,Male,31.0,4.0,118342.26,1.0,0.0,0.0,161574.19,0
actual,343,15681081,545.0,Spain,Female,47.0,5.0,0.0,2.0,1.0,1.0,38970.14,0
actual,344,15684484,543.0,France,Male,22.0,8.0,0.0,2.0,0.0,0.0,127587.22,0
actual,345,15785869,718.0,France,Female,25.0,7.0,0.0,2.0,1.0,0.0,30380.12,0
actual,346,15763859,840.0,France,Female,43.0,7.0,0.0,2.0,1.0,0.0,90908.95,0
actual,347,15658935,630.0,Germany,Female,34.0,9.0,106937.05,2.0,1.0,0.0,138275.01,0
actual,348,15747358,643.0,Germany,Male,59.0,3.0,170331.37,1.0,1.0,1.0,32171.79,0
actual,349,15735203,654.0,Germany,Female,32.0,1.0,114510.85,1.0,1.0,1.0,126143.23,0
actual,350,15576256,582.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,129892.93,0
actual,351,15659420,659.0,Spain,Male,32.0,3.0,107594.11,2.0,1.0,1.0,102416.84,0
actual,352,15593365,762.0,Spain,Male,39.0,2.0,81273.13,1.0,1.0,1.0,18719.67,0
actual,353,15777352,568.0,Spain,Female,32.0,7.0,169399.6,1.0,1.0,0.0,61936.22,0
actual,354,15812007,670.0,Spain,Male,25.0,6.0,0.0,2.0,1.0,1.0,78358.94,0
actual,355,15625461,613.0,France,Female,45.0,1.0,187841.99,2.0,1.0,1.0,147224.27,0
actual,356,15739438,539.0,France,Male,30.0,0.0,0.0,2.0,1.0,0.0,160979.66,0
actual,357,15611759,850.0,Spain,Female,57.0,8.0,126776.3,2.0,1.0,1.0,132298.49,0
actual,358,15661629,522.0,Spain,Male,34.0,9.0,126436.29,1.0,1.0,0.0,174248.52,1
actual,359,15633950,737.0,France,Male,41.0,1.0,101960.74,1.0,1.0,1.0,123547.28,0
actual,360,15592386,520.0,France,Male,58.0,3.0,0.0,2.0,0.0,1.0,32790.02,0
actual,361,15803716,706.0,Spain,Male,28.0,3.0,0.0,2.0,0.0,1.0,181543.67,0
actual,362,15696674,643.0,Germany,Female,45.0,2.0,150842.93,1.0,0.0,1.0,2319.96,1
actual,363,15706365,648.0,France,Female,50.0,9.0,102535.57,1.0,1.0,1.0,189543.19,0
actual,364,15745088,443.0,Germany,Female,29.0,9.0,99027.61,2.0,1.0,0.0,10940.4,0
actual,365,15676715,640.0,France,Male,68.0,9.0,0.0,2.0,1.0,1.0,199493.38,0
actual,366,15613085,628.0,Spain,Female,33.0,3.0,0.0,1.0,1.0,1.0,188193.25,0
actual,367,15633537,540.0,Germany,Female,42.0,9.0,87271.41,2.0,1.0,0.0,172572.64,0
actual,368,15594720,460.0,Germany,Female,35.0,8.0,102742.91,2.0,1.0,1.0,189339.6,0
actual,369,15684042,636.0,Germany,Male,34.0,2.0,40105.51,2.0,0.0,1.0,53512.16,0
actual,370,15583303,593.0,France,Female,29.0,2.0,152265.43,1.0,1.0,0.0,34004.44,0
actual,371,15611579,801.0,Spain,Male,42.0,4.0,141947.67,1.0,1.0,1.0,10598.29,0
actual,372,15774696,640.0,Germany,Female,75.0,1.0,106307.91,2.0,0.0,1.0,113428.77,0
actual,373,15694506,611.0,Germany,Male,31.0,0.0,107884.81,2.0,1.0,1.0,183487.98,0
actual,374,15688074,802.0,Germany,Male,31.0,1.0,125013.72,1.0,1.0,1.0,187658.09,0
actual,375,15759537,717.0,Germany,Male,35.0,7.0,58469.37,2.0,1.0,1.0,172459.39,0
actual,376,15758449,769.0,France,Female,39.0,8.0,0.0,1.0,0.0,1.0,21016.0,0
actual,377,15583456,745.0,Germany,Male,45.0,10.0,117231.63,3.0,1.0,1.0,122381.02,1
actual,378,15667871,572.0,Spain,Male,35.0,4.0,152390.26,1.0,1.0,0.0,128123.66,0
actual,379,15677371,629.0,Spain,Female,30.0,2.0,34013.63,1.0,1.0,0.0,19570.63,0
actual,380,15629677,687.0,Spain,Female,39.0,2.0,0.0,3.0,0.0,0.0,188150.6,1
actual,381,15713578,483.0,France,Female,50.0,9.0,0.0,2.0,1.0,1.0,111020.24,0
actual,382,15591509,690.0,France,Male,36.0,7.0,101583.11,2.0,1.0,0.0,123775.15,0
actual,383,15568240,492.0,Germany,Female,30.0,10.0,77168.87,2.0,0.0,1.0,146700.22,0
actual,384,15622993,709.0,Germany,Male,28.0,8.0,124695.72,2.0,1.0,0.0,145251.35,0
actual,385,15689294,705.0,Germany,Male,44.0,3.0,105934.96,1.0,1.0,0.0,82463.69,0
actual,386,15720910,560.0,France,Female,66.0,9.0,0.0,1.0,1.0,1.0,15928.49,0
actual,387,15721181,611.0,Spain,Male,46.0,6.0,0.0,2.0,1.0,0.0,45886.33,0
actual,388,15776433,730.0,Spain,Male,62.0,2.0,0.0,2.0,1.0,1.0,186489.95,0
actual,389,15748936,709.0,Spain,Female,45.0,2.0,0.0,2.0,0.0,1.0,162922.65,0
actual,390,15717225,544.0,France,Female,21.0,10.0,161525.96,2.0,1.0,0.0,9262.77,0
actual,391,15685226,712.0,Germany,Female,29.0,7.0,147199.07,1.0,1.0,1.0,84932.4,0
actual,392,15785611,752.0,Germany,Male,38.0,3.0,183102.29,1.0,1.0,1.0,71557.12,0
actual,393,15573456,648.0,Spain,Male,46.0,9.0,127209.0,2.0,1.0,0.0,77405.95,1
actual,394,15684548,556.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,0.0,417.41,1
actual,395,15620505,594.0,Spain,Female,24.0,0.0,97378.54,1.0,1.0,1.0,71405.17,0
actual,396,15807432,645.0,Germany,Female,37.0,2.0,136925.09,2.0,0.0,1.0,153400.24,0
actual,397,15584766,557.0,France,Male,33.0,3.0,54503.55,1.0,1.0,1.0,371.05,0
actual,398,15612187,547.0,Germany,Male,32.0,8.0,155726.85,1.0,1.0,0.0,67789.99,0
actual,399,15762218,701.0,France,Female,39.0,9.0,0.0,2.0,0.0,1.0,145894.9,0
actual,400,15646372,616.0,France,Female,66.0,1.0,135842.41,1.0,1.0,0.0,183840.51,1
actual,401,15690452,605.0,France,Male,52.0,1.0,63349.75,1.0,1.0,0.0,108887.44,0
actual,402,15747795,593.0,Germany,Female,38.0,4.0,129499.42,1.0,1.0,1.0,154071.27,0
actual,403,15781589,751.0,Spain,Male,52.0,8.0,0.0,2.0,0.0,1.0,179291.85,0
actual,404,15732674,443.0,Spain,Male,36.0,6.0,70438.01,2.0,0.0,1.0,56937.43,0
actual,405,15642291,685.0,France,Male,23.0,8.0,0.0,2.0,1.0,1.0,112239.03,0
actual,406,15692761,718.0,France,Male,36.0,9.0,0.0,1.0,1.0,0.0,45909.87,0
actual,407,15578045,538.0,Spain,Female,49.0,9.0,141434.04,1.0,0.0,0.0,173779.25,1
actual,408,15745354,611.0,Spain,Female,37.0,4.0,0.0,2.0,1.0,0.0,125696.26,0
actual,409,15701376,668.0,Germany,Male,37.0,10.0,152958.29,2.0,1.0,1.0,159585.61,0
actual,410,15691625,537.0,Germany,Female,41.0,3.0,138306.34,1.0,1.0,0.0,106761.47,0
actual,411,15566594,709.0,Spain,Male,23.0,10.0,0.0,2.0,0.0,0.0,129590.18,0
actual,412,15760431,850.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,80006.65,0
actual,413,15686302,745.0,Spain,Female,31.0,3.0,124328.84,1.0,1.0,1.0,140451.52,0
actual,414,15801559,693.0,Germany,Female,41.0,9.0,181461.48,3.0,1.0,1.0,187929.43,1
actual,415,15810432,795.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,0.0,167155.36,0
actual,416,15809616,626.0,Spain,Male,26.0,8.0,0.0,2.0,0.0,0.0,191420.71,0
actual,417,15720559,487.0,Germany,Female,61.0,5.0,110368.03,1.0,0.0,0.0,11384.45,1
actual,418,15695632,556.0,France,Female,39.0,9.0,89588.35,1.0,1.0,1.0,94898.1,0
actual,419,15659843,643.0,France,Female,46.0,6.0,0.0,2.0,0.0,0.0,106781.59,0
actual,420,15615624,605.0,France,Female,28.0,6.0,0.0,2.0,0.0,0.0,159508.52,0
actual,421,15810418,756.0,Germany,Female,60.0,3.0,115924.89,1.0,1.0,0.0,93524.19,1
actual,422,15716186,586.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,87168.46,0
actual,423,15674551,535.0,Germany,Male,40.0,7.0,111756.5,1.0,1.0,0.0,8128.32,1
actual,424,15622834,678.0,France,Female,35.0,4.0,0.0,1.0,1.0,0.0,125518.32,0
actual,425,15566111,596.0,France,Male,39.0,9.0,0.0,1.0,1.0,0.0,48963.59,0
actual,426,15784597,648.0,France,Male,26.0,9.0,162923.85,1.0,1.0,0.0,98368.24,0
actual,427,15652883,492.0,Germany,Male,39.0,10.0,124576.65,2.0,1.0,0.0,148584.61,0
actual,428,15806964,702.0,France,Male,45.0,0.0,80793.58,1.0,1.0,1.0,27474.81,0
actual,429,15576313,486.0,Germany,Female,40.0,9.0,71340.09,1.0,1.0,0.0,76192.21,0
actual,430,15806467,568.0,Germany,Male,40.0,1.0,99282.63,1.0,0.0,0.0,134600.94,1
actual,431,15597602,619.0,Germany,Male,57.0,3.0,137946.39,1.0,1.0,1.0,72467.99,1
actual,432,15743040,724.0,Germany,Male,41.0,2.0,127892.57,2.0,0.0,1.0,199645.45,0
actual,433,15705521,548.0,Germany,Female,33.0,0.0,101084.36,1.0,1.0,0.0,42749.85,0
actual,434,15595039,545.0,Germany,Female,37.0,8.0,114754.08,1.0,1.0,0.0,136050.44,1
actual,435,15799384,683.0,France,Male,33.0,8.0,0.0,1.0,0.0,0.0,73564.44,0
actual,436,15581197,762.0,France,Female,51.0,3.0,99286.98,1.0,0.0,1.0,85578.63,0
actual,437,15693737,627.0,Germany,Female,30.0,4.0,79871.02,2.0,1.0,0.0,129826.89,0
actual,438,15624623,516.0,France,Male,35.0,10.0,104088.59,2.0,0.0,0.0,119666.0,0
actual,439,15783501,800.0,France,Female,38.0,2.0,168190.33,2.0,1.0,0.0,68052.08,0
actual,440,15690134,464.0,Germany,Female,42.0,3.0,85679.25,1.0,1.0,1.0,164104.74,0
actual,441,15782735,626.0,France,Female,35.0,3.0,0.0,1.0,0.0,0.0,80190.36,0
actual,442,15611088,790.0,France,Female,31.0,9.0,0.0,2.0,1.0,0.0,84126.75,0
actual,443,15672145,534.0,France,Female,34.0,7.0,121551.58,2.0,1.0,1.0,70179.0,0
actual,444,15732628,745.0,France,Male,46.0,2.0,122220.19,1.0,1.0,1.0,118024.1,0
actual,445,15787470,553.0,Spain,Male,47.0,3.0,116528.15,1.0,0.0,0.0,145704.19,1
actual,446,15803406,748.0,France,Female,26.0,1.0,77780.29,1.0,0.0,1.0,183049.41,0
actual,447,15730460,722.0,France,Male,37.0,2.0,0.0,1.0,0.0,0.0,120906.83,0
actual,448,15644572,501.0,France,Male,40.0,4.0,125832.2,1.0,1.0,1.0,100433.83,0
actual,449,15694860,675.0,France,Female,38.0,6.0,68065.8,1.0,0.0,0.0,138777.0,1
actual,450,15658169,778.0,Spain,Female,47.0,6.0,127299.34,2.0,1.0,0.0,124694.99,0
actual,451,15794396,494.0,Germany,Female,38.0,7.0,174937.64,1.0,1.0,0.0,40084.32,0
actual,452,15785798,850.0,France,Male,40.0,9.0,0.0,2.0,0.0,1.0,119232.33,0
actual,453,15710825,592.0,Spain,Male,31.0,7.0,110071.1,1.0,0.0,0.0,43921.36,0
actual,454,15668444,590.0,Spain,Female,44.0,3.0,139432.37,1.0,1.0,0.0,62222.81,0
actual,455,15726631,758.0,France,Female,39.0,6.0,127357.76,1.0,0.0,1.0,56577.0,0
actual,456,15733797,506.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,164253.35,0
actual,457,15747960,733.0,France,Male,33.0,3.0,0.0,1.0,1.0,1.0,7666.73,0
actual,458,15634632,711.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,68487.51,0
actual,459,15707362,514.0,Germany,Male,43.0,1.0,95556.31,1.0,0.0,1.0,199273.98,1
actual,460,15662976,637.0,Spain,Male,37.0,8.0,0.0,1.0,1.0,1.0,186062.36,0
actual,461,15732778,468.0,Germany,Male,29.0,1.0,111681.98,2.0,1.0,1.0,195711.16,0
actual,462,15718443,539.0,France,Male,39.0,3.0,0.0,2.0,1.0,0.0,36692.17,0
actual,463,15670039,509.0,Spain,Female,25.0,3.0,108738.71,2.0,1.0,0.0,106920.57,0
actual,464,15773792,662.0,France,Female,32.0,4.0,133950.37,1.0,1.0,1.0,48725.68,1
actual,465,15613786,818.0,Spain,Male,26.0,4.0,0.0,2.0,1.0,1.0,167036.94,0
actual,466,15726032,608.0,France,Male,33.0,9.0,89968.69,1.0,1.0,0.0,68777.26,0
actual,467,15663252,850.0,Spain,Female,32.0,9.0,0.0,2.0,1.0,1.0,18924.92,0
actual,468,15593782,816.0,Germany,Female,38.0,5.0,130878.75,3.0,1.0,0.0,71905.77,1
actual,469,15633283,536.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,64833.28,0
actual,470,15749167,753.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,184843.77,0
actual,471,15759298,631.0,Spain,Male,27.0,10.0,134169.62,1.0,1.0,1.0,176730.02,0
actual,472,15683625,703.0,France,Male,37.0,1.0,149762.08,1.0,1.0,0.0,20629.4,1
actual,473,15635367,774.0,France,Male,26.0,2.0,93844.69,1.0,1.0,0.0,28415.36,0
actual,474,15681705,785.0,France,Male,28.0,8.0,0.0,2.0,1.0,0.0,77231.27,0
actual,475,15603156,571.0,France,Female,33.0,1.0,0.0,2.0,1.0,0.0,102750.7,0
actual,476,15591986,621.0,Germany,Male,46.0,6.0,141078.37,1.0,0.0,0.0,34580.8,1
actual,477,15798888,605.0,Germany,Female,31.0,1.0,117992.59,1.0,1.0,1.0,183598.77,0
actual,478,15809722,611.0,France,Female,40.0,8.0,100812.33,2.0,1.0,0.0,147358.27,0
actual,479,15677538,569.0,France,Male,38.0,7.0,0.0,1.0,1.0,1.0,108469.2,0
actual,480,15797736,658.0,France,Male,29.0,4.0,80262.6,1.0,1.0,1.0,20612.82,0
actual,481,15695585,788.0,Spain,Male,34.0,6.0,156478.62,1.0,0.0,1.0,181196.76,0
actual,482,15744398,525.0,France,Female,23.0,5.0,0.0,2.0,1.0,0.0,160249.1,0
actual,483,15750658,798.0,France,Male,37.0,8.0,0.0,3.0,0.0,0.0,110783.28,0
actual,484,15578186,486.0,Germany,Male,37.0,9.0,115217.99,2.0,1.0,0.0,144995.33,0
actual,485,15676519,615.0,Spain,Male,61.0,9.0,0.0,2.0,1.0,0.0,150227.85,1
actual,486,15637954,730.0,France,Female,35.0,0.0,155470.55,1.0,1.0,1.0,53718.28,0
actual,487,15758639,641.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,75248.3,0
actual,488,15613772,542.0,France,Male,39.0,3.0,135096.77,1.0,1.0,1.0,14353.43,1
actual,489,15731744,692.0,France,Male,30.0,2.0,0.0,2.0,0.0,1.0,130486.57,0
actual,490,15807709,714.0,Germany,Female,55.0,9.0,180075.22,1.0,1.0,1.0,100127.71,0
actual,491,15714689,591.0,Spain,Male,29.0,1.0,97541.24,1.0,1.0,1.0,196356.17,0
actual,492,15699005,710.0,France,Female,41.0,2.0,156067.05,1.0,1.0,1.0,9983.88,0
actual,493,15624170,639.0,France,Female,38.0,4.0,81550.94,2.0,0.0,1.0,118974.77,0
actual,494,15725679,531.0,France,Female,47.0,6.0,0.0,1.0,0.0,0.0,194998.34,1
actual,495,15585865,673.0,France,Female,38.0,2.0,170061.92,2.0,0.0,0.0,134901.34,1
actual,496,15804256,765.0,Germany,Male,36.0,8.0,92310.54,2.0,1.0,1.0,72924.56,0
actual,497,15662403,622.0,France,Female,32.0,6.0,169089.38,2.0,1.0,0.0,101057.95,0
actual,498,15733616,806.0,France,Male,40.0,5.0,80613.93,1.0,1.0,1.0,142838.64,0
actual,499,15591995,757.0,Germany,Male,26.0,8.0,121581.56,2.0,1.0,1.0,127059.04,0
actual,500,15677020,570.0,France,Female,58.0,8.0,0.0,1.0,0.0,1.0,116503.92,1
actual,501,15727688,555.0,Spain,Male,32.0,4.0,0.0,2.0,1.0,1.0,54405.79,0
actual,502,15715941,692.0,France,Male,54.0,5.0,0.0,2.0,1.0,1.0,88721.84,0
actual,503,15714485,774.0,France,Male,60.0,5.0,85891.55,1.0,1.0,0.0,74135.48,1
actual,504,15730059,638.0,Spain,Male,44.0,9.0,77637.35,2.0,1.0,1.0,111346.22,0
actual,505,15715527,543.0,Spain,Female,41.0,4.0,0.0,1.0,0.0,0.0,194902.16,0
actual,506,15576623,584.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,31474.27,0
actual,507,15805565,691.0,Germany,Male,30.0,7.0,116927.89,1.0,1.0,0.0,21198.39,0
actual,508,15677307,684.0,Germany,Female,40.0,6.0,137326.65,1.0,1.0,0.0,186976.6,0
actual,509,15773890,733.0,France,Male,22.0,5.0,0.0,2.0,1.0,1.0,117202.19,0
actual,510,15598883,599.0,Spain,Female,37.0,2.0,0.0,2.0,1.0,1.0,143739.29,0
actual,511,15568506,524.0,Germany,Female,31.0,10.0,67238.98,2.0,1.0,1.0,161811.23,0
actual,512,15761043,632.0,Germany,Female,38.0,6.0,86569.76,2.0,1.0,0.0,98090.91,0
actual,513,15782236,735.0,Spain,Male,34.0,5.0,0.0,2.0,0.0,0.0,71095.41,0
actual,514,15593601,734.0,France,Male,34.0,6.0,133598.4,1.0,1.0,1.0,13107.24,0
actual,515,15682048,605.0,France,Female,51.0,3.0,136188.78,1.0,1.0,1.0,67110.59,1
actual,516,15746902,793.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,0.0,88225.02,0
actual,517,15752081,468.0,France,Female,56.0,10.0,0.0,3.0,0.0,1.0,62256.87,1
actual,518,15781307,779.0,Germany,Male,37.0,7.0,120092.52,2.0,1.0,0.0,135925.72,0
actual,519,15775912,698.0,France,Male,48.0,4.0,101238.24,2.0,0.0,1.0,177815.87,1
actual,520,15745417,707.0,France,Male,58.0,6.0,89685.92,1.0,0.0,1.0,126471.13,0
actual,521,15671256,850.0,France,Female,35.0,1.0,211774.31,1.0,1.0,0.0,188574.12,1
actual,522,15653547,850.0,France,Male,56.0,7.0,131317.48,1.0,1.0,1.0,119175.45,0
actual,523,15595766,527.0,Spain,Male,37.0,5.0,93722.73,2.0,1.0,1.0,139093.73,0
actual,524,15742358,696.0,Germany,Male,32.0,8.0,101160.99,1.0,1.0,1.0,115916.55,0
actual,525,15763274,661.0,France,Male,48.0,3.0,120320.54,1.0,0.0,0.0,96463.25,0
actual,526,15786063,776.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,112349.51,0
actual,527,15600258,701.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,165303.79,0
actual,528,15573318,610.0,France,Male,26.0,8.0,0.0,2.0,1.0,0.0,166031.08,0
actual,529,15653849,572.0,Germany,Female,48.0,3.0,152827.99,1.0,1.0,0.0,38411.79,1
actual,530,15694272,673.0,France,Male,30.0,1.0,64097.75,1.0,1.0,1.0,77783.35,0
actual,531,15736112,519.0,Spain,Female,57.0,2.0,119035.35,2.0,1.0,1.0,29871.79,0
actual,532,15749851,702.0,Spain,Female,26.0,4.0,135219.57,1.0,0.0,1.0,59747.63,0
actual,533,15663478,729.0,France,Male,32.0,6.0,93694.42,1.0,1.0,1.0,79919.13,0
actual,534,15592300,543.0,Spain,Male,35.0,10.0,59408.63,1.0,1.0,0.0,76773.53,0
actual,535,15567832,550.0,France,Female,40.0,7.0,114354.95,1.0,1.0,0.0,54018.93,0
actual,536,15776780,608.0,France,Male,59.0,1.0,0.0,1.0,1.0,0.0,70649.64,1
actual,537,15592846,639.0,Germany,Male,35.0,10.0,128173.9,2.0,1.0,0.0,59093.39,0
actual,538,15739803,686.0,Spain,Male,34.0,9.0,0.0,2.0,1.0,0.0,127569.8,0
actual,539,15794142,564.0,Germany,Female,62.0,5.0,114931.35,3.0,0.0,1.0,18260.98,1
actual,540,15762729,745.0,Germany,Female,28.0,1.0,111071.36,1.0,1.0,0.0,73275.96,1
actual,541,15667896,833.0,France,Male,37.0,8.0,151226.18,2.0,1.0,1.0,136129.49,0
actual,542,15626578,622.0,France,Male,26.0,9.0,0.0,2.0,1.0,1.0,153237.59,0
actual,543,15776223,597.0,France,Female,42.0,4.0,64740.12,1.0,1.0,1.0,106841.12,0
actual,544,15705953,721.0,Spain,Male,51.0,0.0,169312.13,1.0,1.0,0.0,109078.35,1
actual,545,15802593,504.0,France,Female,49.0,7.0,0.0,3.0,0.0,1.0,87822.14,1
actual,546,15615457,842.0,Spain,Female,44.0,2.0,112652.08,2.0,1.0,0.0,126644.98,0
actual,547,15708916,587.0,France,Male,38.0,0.0,0.0,2.0,1.0,0.0,47414.15,0
actual,548,15720187,479.0,Germany,Female,30.0,7.0,143964.36,2.0,1.0,0.0,41879.99,0
